#datatype measurement,double,dateTime:RFC3339
measurement,value,time
Gaz_Analyzer_9,0.194,2022-01-20T04:20:03Z
Gaz_Analyzer_9,0.206,2022-01-20T04:40:03Z
Gaz_Analyzer_9,0.405,2022-01-20T05:00:05Z
Gaz_Analyzer_9,0.185,2022-01-20T05:20:04Z
Gaz_Analyzer_9,0.132,2022-01-20T05:40:05Z
Gaz_Analyzer_9,0.144,2022-01-20T06:00:05Z
Gaz_Analyzer_9,0.211,2022-01-20T06:20:04Z
Gaz_Analyzer_9,0.148,2022-01-20T06:40:02Z
Gaz_Analyzer_9,0.208,2022-01-20T07:00:03Z
Gaz_Analyzer_9,0.24,2022-01-20T07:20:03Z
Gaz_Analyzer_9,0.164,2022-01-20T07:40:02Z
Gaz_Analyzer_9,0.195,2022-01-20T08:00:04Z
Gaz_Analyzer_9,0.145,2022-01-20T08:20:03Z
Gaz_Analyzer_9,0.112,2022-01-20T08:40:02Z
Gaz_Analyzer_9,0.123,2022-01-20T09:00:03Z
Gaz_Analyzer_9,0.109,2022-01-20T09:20:05Z
Gaz_Analyzer_9,0.096,2022-01-20T09:40:03Z
Gaz_Analyzer_9,0.089,2022-01-20T10:00:04Z
Gaz_Analyzer_9,0.184,2022-01-20T10:20:08Z
Gaz_Analyzer_9,0.212,2022-01-20T10:40:06Z
Gaz_Analyzer_9,0.184,2022-01-20T11:00:03Z
Gaz_Analyzer_9,0.165,2022-01-20T11:20:03Z
Gaz_Analyzer_9,0.122,2022-01-20T11:40:04Z
Gaz_Analyzer_9,0.115,2022-01-20T12:00:04Z
Gaz_Analyzer_9,0.128,2022-01-20T12:20:03Z
Gaz_Analyzer_9,0.342,2022-01-20T12:40:05Z
Gaz_Analyzer_9,0.233,2022-01-20T13:00:03Z
Gaz_Analyzer_9,0.169,2022-01-20T13:20:03Z
Gaz_Analyzer_9,0.165,2022-01-20T13:40:04Z
Gaz_Analyzer_9,0.151,2022-01-20T14:00:04Z
Gaz_Analyzer_9,0.149,2022-01-20T14:20:03Z
Gaz_Analyzer_9,0.209,2022-01-20T14:40:04Z
Gaz_Analyzer_9,0.186,2022-01-20T15:00:04Z
Gaz_Analyzer_9,0.201,2022-01-20T15:20:04Z
Gaz_Analyzer_9,0.196,2022-01-20T15:40:04Z
Gaz_Analyzer_9,0.208,2022-01-20T16:00:04Z
Gaz_Analyzer_9,0.216,2022-01-20T16:20:04Z
Gaz_Analyzer_9,0.207,2022-01-20T16:40:05Z
Gaz_Analyzer_9,0.211,2022-01-20T17:00:04Z
Gaz_Analyzer_9,0.22,2022-01-20T17:20:05Z
Gaz_Analyzer_9,0.205,2022-01-20T17:40:04Z
Gaz_Analyzer_9,0.201,2022-01-20T18:00:03Z
Gaz_Analyzer_9,0.17,2022-01-20T18:20:05Z
Gaz_Analyzer_9,0.176,2022-01-20T18:40:07Z
Gaz_Analyzer_9,0.194,2022-01-20T19:00:07Z
Gaz_Analyzer_9,0.21,2022-01-20T19:20:09Z
Gaz_Analyzer_9,0.256,2022-01-20T19:40:05Z
Gaz_Analyzer_9,0.292,2022-01-20T20:00:03Z
Gaz_Analyzer_9,0.244,2022-01-20T20:20:05Z
Gaz_Analyzer_9,0.205,2022-01-20T20:40:03Z
Gaz_Analyzer_9,0.232,2022-01-20T21:00:05Z
Gaz_Analyzer_9,0.186,2022-01-20T21:20:05Z
Gaz_Analyzer_9,0.172,2022-01-20T21:40:04Z
Gaz_Analyzer_9,0.183,2022-01-20T22:00:04Z
Gaz_Analyzer_9,0.266,2022-01-20T22:20:06Z
Gaz_Analyzer_9,0.263,2022-01-20T22:40:06Z
Gaz_Analyzer_9,0.181,2022-01-20T23:00:05Z
Gaz_Analyzer_9,0.185,2022-01-20T23:20:05Z
Gaz_Analyzer_9,0.16,2022-01-20T23:40:03Z
Gaz_Analyzer_9,0.159,2022-01-21T00:00:04Z
Gaz_Analyzer_9,0.171,2022-01-21T00:20:04Z
Gaz_Analyzer_9,0.19,2022-01-21T00:40:04Z
Gaz_Analyzer_9,0.266,2022-01-21T01:00:03Z
Gaz_Analyzer_9,0.196,2022-01-21T01:20:03Z
Gaz_Analyzer_9,0.184,2022-01-21T01:40:05Z
Gaz_Analyzer_9,0.181,2022-01-21T02:00:03Z
Gaz_Analyzer_9,0.187,2022-01-21T02:20:03Z
Gaz_Analyzer_9,0.201,2022-01-21T02:40:03Z
Gaz_Analyzer_9,0.196,2022-01-21T03:00:03Z
Gaz_Analyzer_9,0.204,2022-01-21T03:20:03Z
Gaz_Analyzer_9,0.24,2022-01-21T03:40:03Z
Gaz_Analyzer_9,0.294,2022-01-21T04:00:03Z
Gaz_Analyzer_9,0.68,2022-01-21T04:20:03Z
Gaz_Analyzer_9,0.436,2022-01-21T04:40:03Z
Gaz_Analyzer_9,0.367,2022-01-21T05:00:03Z
Gaz_Analyzer_9,0.31,2022-01-21T05:20:02Z
Gaz_Analyzer_9,0.335,2022-01-21T05:40:05Z
Gaz_Analyzer_9,0.349,2022-01-21T06:00:06Z
Gaz_Analyzer_9,0.376,2022-01-21T06:20:03Z
Gaz_Analyzer_9,0.634,2022-01-21T06:40:04Z
Gaz_Analyzer_9,0.734,2022-01-21T07:00:05Z
Gaz_Analyzer_9,0.613,2022-01-21T07:20:04Z
Gaz_Analyzer_9,0.394,2022-01-21T07:40:04Z
Gaz_Analyzer_9,0.472,2022-01-21T08:20:05Z
Gaz_Analyzer_9,0.393,2022-01-21T08:40:05Z
Gaz_Analyzer_9,0.409,2022-01-21T09:00:07Z
Gaz_Analyzer_9,0.455,2022-01-21T09:20:06Z
Gaz_Analyzer_9,0.46,2022-01-21T09:40:08Z
Gaz_Analyzer_9,0.46,2022-01-21T10:00:04Z
Gaz_Analyzer_9,0.439,2022-01-21T10:20:04Z
Gaz_Analyzer_9,0.442,2022-01-21T10:40:03Z
Gaz_Analyzer_9,0.4,2022-01-21T11:00:04Z
Gaz_Analyzer_9,0.33,2022-01-21T11:20:05Z
Gaz_Analyzer_9,0.407,2022-01-21T11:40:02Z
Gaz_Analyzer_9,0.441,2022-01-21T12:00:04Z
Gaz_Analyzer_9,0.46,2022-01-21T12:20:03Z
Gaz_Analyzer_9,0.422,2022-01-21T12:40:03Z
Gaz_Analyzer_9,0.41,2022-01-21T13:00:04Z
Gaz_Analyzer_9,0.368,2022-01-21T13:20:05Z
Gaz_Analyzer_9,0.341,2022-01-21T13:40:05Z
Gaz_Analyzer_9,0.396,2022-01-21T14:00:04Z
Gaz_Analyzer_9,0.24,2022-01-21T14:20:05Z
Gaz_Analyzer_9,0.341,2022-01-21T14:40:05Z
Gaz_Analyzer_9,0.377,2022-01-21T15:00:05Z
Gaz_Analyzer_9,0.37,2022-01-21T15:20:03Z
Gaz_Analyzer_9,0.396,2022-01-21T15:40:05Z
Gaz_Analyzer_9,0.529,2022-01-21T16:00:06Z
Gaz_Analyzer_9,0.534,2022-01-21T16:20:04Z
Gaz_Analyzer_9,0.643,2022-01-21T16:40:05Z
Gaz_Analyzer_9,0.981,2022-01-21T17:00:05Z
Gaz_Analyzer_9,0.639,2022-01-21T17:20:05Z
Gaz_Analyzer_9,0.587,2022-01-21T17:40:03Z
Gaz_Analyzer_9,0.522,2022-01-21T18:00:03Z
Gaz_Analyzer_9,0.541,2022-01-21T18:20:03Z
Gaz_Analyzer_9,0.508,2022-01-21T18:40:04Z
Gaz_Analyzer_9,0.492,2022-01-21T19:00:04Z
Gaz_Analyzer_9,0.499,2022-01-21T19:20:03Z
Gaz_Analyzer_9,0.494,2022-01-21T19:40:04Z
Gaz_Analyzer_9,0.422,2022-01-21T20:00:05Z
Gaz_Analyzer_9,0.624,2022-01-21T20:20:03Z
Gaz_Analyzer_9,0.578,2022-01-21T20:40:02Z
Gaz_Analyzer_9,0.364,2022-01-21T21:00:03Z
Gaz_Analyzer_9,0.308,2022-01-21T21:20:03Z
Gaz_Analyzer_9,0.432,2022-01-21T21:40:03Z
Gaz_Analyzer_9,0.511,2022-01-21T22:00:05Z
Gaz_Analyzer_9,0.412,2022-01-21T22:20:04Z
Gaz_Analyzer_9,0.348,2022-01-21T22:40:07Z
Gaz_Analyzer_9,0.293,2022-01-21T23:00:10Z
Gaz_Analyzer_9,0.229,2022-01-21T23:20:04Z
Gaz_Analyzer_9,0.169,2022-01-21T23:40:03Z
Gaz_Analyzer_9,0.179,2022-01-22T00:00:06Z
Gaz_Analyzer_9,0.157,2022-01-22T00:20:02Z
Gaz_Analyzer_9,0.148,2022-01-22T00:40:03Z
Gaz_Analyzer_9,0.121,2022-01-22T01:00:04Z
Gaz_Analyzer_9,0.123,2022-01-22T01:20:04Z
Gaz_Analyzer_9,0.11,2022-01-22T01:40:03Z
Gaz_Analyzer_9,0.166,2022-01-22T02:00:04Z
Gaz_Analyzer_9,0.146,2022-01-22T02:20:03Z
Gaz_Analyzer_9,0.168,2022-01-22T02:40:05Z
Gaz_Analyzer_9,0.18,2022-01-22T03:00:04Z
Gaz_Analyzer_9,0.2,2022-01-22T03:20:03Z
Gaz_Analyzer_9,0.216,2022-01-22T03:40:04Z
Gaz_Analyzer_9,0.239,2022-01-22T04:00:02Z
Gaz_Analyzer_9,0.263,2022-01-22T04:20:03Z
Gaz_Analyzer_9,0.323,2022-01-22T04:40:02Z
Gaz_Analyzer_9,0.366,2022-01-22T05:00:03Z
Gaz_Analyzer_9,0.365,2022-01-22T05:20:04Z
Gaz_Analyzer_9,0.435,2022-01-22T05:40:03Z
Gaz_Analyzer_9,0.438,2022-01-22T06:00:03Z
Gaz_Analyzer_9,0.311,2022-01-22T06:20:02Z
Gaz_Analyzer_9,0.488,2022-01-22T06:40:02Z
Gaz_Analyzer_9,0.561,2022-01-22T07:00:03Z
Gaz_Analyzer_9,0.411,2022-01-22T07:20:03Z
Gaz_Analyzer_9,0.327,2022-01-22T07:40:02Z
Gaz_Analyzer_9,0.319,2022-01-22T08:00:04Z
Gaz_Analyzer_9,0.401,2022-01-22T08:20:04Z
Gaz_Analyzer_9,0.368,2022-01-22T08:40:03Z
Gaz_Analyzer_9,0.242,2022-01-22T09:00:06Z
Gaz_Analyzer_9,0.204,2022-01-22T09:20:03Z
Gaz_Analyzer_9,0.142,2022-01-22T09:40:04Z
Gaz_Analyzer_9,0.152,2022-01-22T10:00:03Z
Gaz_Analyzer_9,0.169,2022-01-22T10:20:03Z
Gaz_Analyzer_9,0.17,2022-01-22T10:40:02Z
Gaz_Analyzer_9,0.203,2022-01-22T11:00:03Z
Gaz_Analyzer_9,0.18,2022-01-22T11:20:04Z
Gaz_Analyzer_9,0.175,2022-01-22T11:40:03Z
Gaz_Analyzer_9,0.177,2022-01-22T12:00:02Z
Gaz_Analyzer_9,0.378,2022-01-22T12:20:04Z
Gaz_Analyzer_9,0.617,2022-01-22T12:40:03Z
Gaz_Analyzer_9,0.709,2022-01-22T13:00:04Z
Gaz_Analyzer_9,0.779,2022-01-22T13:20:02Z
Gaz_Analyzer_9,0.812,2022-01-22T13:40:03Z
Gaz_Analyzer_9,0.973,2022-01-22T14:00:04Z
Gaz_Analyzer_9,1.03,2022-01-22T14:20:03Z
Gaz_Analyzer_9,0.971,2022-01-22T14:40:04Z
Gaz_Analyzer_9,0.954,2022-01-22T15:00:03Z
Gaz_Analyzer_9,0.971,2022-01-22T15:20:03Z
Gaz_Analyzer_9,0.929,2022-01-22T15:40:04Z
Gaz_Analyzer_9,0.972,2022-01-22T16:00:04Z
Gaz_Analyzer_9,0.963,2022-01-22T16:20:02Z
Gaz_Analyzer_9,1.299,2022-01-22T16:40:03Z
Gaz_Analyzer_9,1.21,2022-01-22T17:00:03Z
Gaz_Analyzer_9,1.315,2022-01-22T17:20:04Z
Gaz_Analyzer_9,1.056,2022-01-22T17:40:03Z
Gaz_Analyzer_9,0.868,2022-01-22T18:00:04Z
Gaz_Analyzer_9,0.755,2022-01-22T18:20:03Z
Gaz_Analyzer_9,0.62,2022-01-22T18:40:03Z
Gaz_Analyzer_9,0.503,2022-01-22T19:00:04Z
Gaz_Analyzer_9,0.484,2022-01-22T19:20:05Z
Gaz_Analyzer_9,0.387,2022-01-22T19:40:04Z
Gaz_Analyzer_9,1.522,2022-01-22T20:00:04Z
Gaz_Analyzer_9,0.944,2022-01-22T20:20:04Z
Gaz_Analyzer_9,0.529,2022-01-22T20:40:04Z
Gaz_Analyzer_9,0.55,2022-01-22T21:00:05Z
Gaz_Analyzer_9,0.384,2022-01-22T21:20:03Z
Gaz_Analyzer_9,0.326,2022-01-22T21:40:05Z
Gaz_Analyzer_9,0.324,2022-01-22T22:00:04Z
Gaz_Analyzer_9,0.443,2022-01-22T22:20:05Z
Gaz_Analyzer_9,0.542,2022-01-22T22:40:05Z
Gaz_Analyzer_9,0.583,2022-01-22T23:00:04Z
Gaz_Analyzer_9,0.728,2022-01-22T23:20:04Z
Gaz_Analyzer_9,0.61,2022-01-22T23:40:03Z
Gaz_Analyzer_9,0.404,2022-01-23T00:00:03Z
Gaz_Analyzer_9,0.349,2022-01-23T00:20:05Z
Gaz_Analyzer_9,0.374,2022-01-23T00:40:05Z
Gaz_Analyzer_9,0.479,2022-01-23T01:00:08Z
Gaz_Analyzer_9,0.556,2022-01-23T01:20:06Z
Gaz_Analyzer_9,0.482,2022-01-23T01:40:04Z
Gaz_Analyzer_9,0.527,2022-01-23T02:00:04Z
Gaz_Analyzer_9,0.56,2022-01-23T02:20:10Z
Gaz_Analyzer_9,0.764,2022-01-23T02:40:03Z
Gaz_Analyzer_9,0.603,2022-01-23T03:00:03Z
Gaz_Analyzer_9,0.595,2022-01-23T03:20:04Z
Gaz_Analyzer_9,0.507,2022-01-23T03:40:04Z
Gaz_Analyzer_9,0.428,2022-01-23T04:00:03Z
Gaz_Analyzer_9,0.277,2022-01-23T04:20:03Z
Gaz_Analyzer_9,0.311,2022-01-23T04:40:03Z
Gaz_Analyzer_9,0.349,2022-01-23T05:00:04Z
Gaz_Analyzer_9,0.31,2022-01-23T05:20:04Z
Gaz_Analyzer_9,0.383,2022-01-23T05:40:02Z
Gaz_Analyzer_9,0.336,2022-01-23T06:00:03Z
Gaz_Analyzer_9,0.307,2022-01-23T06:20:03Z
Gaz_Analyzer_9,0.286,2022-01-23T06:40:03Z
Gaz_Analyzer_9,0.346,2022-01-23T07:00:04Z
Gaz_Analyzer_9,0.275,2022-01-23T07:20:04Z
Gaz_Analyzer_9,0.278,2022-01-23T07:40:04Z
Gaz_Analyzer_9,0.275,2022-01-23T08:00:03Z
Gaz_Analyzer_9,0.302,2022-01-23T08:20:03Z
Gaz_Analyzer_9,0.391,2022-01-23T08:40:04Z
Gaz_Analyzer_9,0.588,2022-01-23T09:00:03Z
Gaz_Analyzer_9,0.836,2022-01-23T09:20:02Z
Gaz_Analyzer_9,0.731,2022-01-23T09:40:03Z
Gaz_Analyzer_9,0.505,2022-01-23T10:00:02Z
Gaz_Analyzer_9,0.57,2022-01-23T10:20:03Z
Gaz_Analyzer_9,0.533,2022-01-23T10:40:03Z
Gaz_Analyzer_9,0.44,2022-01-23T11:00:04Z
Gaz_Analyzer_9,0.415,2022-01-23T11:20:03Z
Gaz_Analyzer_9,0.377,2022-01-23T11:40:03Z
Gaz_Analyzer_9,0.525,2022-01-23T12:00:02Z
Gaz_Analyzer_9,0.627,2022-01-23T12:20:04Z
Gaz_Analyzer_9,0.642,2022-01-23T12:40:04Z
Gaz_Analyzer_9,0.724,2022-01-23T13:00:03Z
Gaz_Analyzer_9,0.728,2022-01-23T13:20:04Z
Gaz_Analyzer_9,0.682,2022-01-23T13:40:04Z
Gaz_Analyzer_9,0.864,2022-01-23T14:00:02Z
Gaz_Analyzer_9,1.042,2022-01-23T14:20:04Z
Gaz_Analyzer_9,1.07,2022-01-23T14:40:03Z
Gaz_Analyzer_9,1.064,2022-01-23T15:00:04Z
Gaz_Analyzer_9,0.958,2022-01-23T15:20:04Z
Gaz_Analyzer_9,0.878,2022-01-23T15:40:03Z
Gaz_Analyzer_9,0.758,2022-01-23T16:00:10Z
Gaz_Analyzer_9,0.709,2022-01-23T16:20:03Z
Gaz_Analyzer_9,0.773,2022-01-23T16:40:03Z
Gaz_Analyzer_9,1.015,2022-01-23T17:00:03Z
Gaz_Analyzer_9,1.067,2022-01-23T17:20:04Z
Gaz_Analyzer_9,1.228,2022-01-23T17:40:03Z
Gaz_Analyzer_9,0.902,2022-01-23T18:00:04Z
Gaz_Analyzer_9,0.713,2022-01-23T18:20:02Z
Gaz_Analyzer_9,0.514,2022-01-23T18:40:05Z
Gaz_Analyzer_9,0.394,2022-01-23T19:00:03Z
Gaz_Analyzer_9,0.322,2022-01-23T19:20:03Z
Gaz_Analyzer_9,0.32,2022-01-23T19:40:04Z
Gaz_Analyzer_9,0.362,2022-01-23T20:00:05Z
Gaz_Analyzer_9,0.347,2022-01-23T20:20:03Z
Gaz_Analyzer_9,0.352,2022-01-23T20:40:03Z
Gaz_Analyzer_9,0.368,2022-01-23T21:00:03Z
Gaz_Analyzer_9,0.345,2022-01-23T21:20:05Z
Gaz_Analyzer_9,0.359,2022-01-23T21:40:04Z
Gaz_Analyzer_9,0.594,2022-01-23T22:00:05Z
Gaz_Analyzer_9,0.849,2022-01-23T22:20:05Z
Gaz_Analyzer_9,0.61,2022-01-23T22:40:05Z
Gaz_Analyzer_9,0.321,2022-01-23T23:00:05Z
Gaz_Analyzer_9,0.27,2022-01-23T23:20:03Z
Gaz_Analyzer_9,0.244,2022-01-23T23:40:04Z
Gaz_Analyzer_9,0.232,2022-01-24T00:00:05Z
Gaz_Analyzer_9,0.203,2022-01-24T00:20:03Z
Gaz_Analyzer_9,0.192,2022-01-24T00:40:04Z
Gaz_Analyzer_9,0.173,2022-01-24T01:00:03Z
Gaz_Analyzer_9,0.169,2022-01-24T01:20:03Z
Gaz_Analyzer_9,0.22,2022-01-24T01:40:04Z
Gaz_Analyzer_9,0.25,2022-01-24T02:00:04Z
Gaz_Analyzer_9,0.279,2022-01-24T02:20:02Z
Gaz_Analyzer_9,0.262,2022-01-24T02:40:03Z
Gaz_Analyzer_9,0.149,2022-01-24T03:00:04Z
Gaz_Analyzer_9,0.198,2022-01-24T03:20:02Z
Gaz_Analyzer_9,0.728,2022-01-24T03:40:04Z
Gaz_Analyzer_9,0.528,2022-01-24T04:00:04Z
Gaz_Analyzer_9,0.351,2022-01-24T04:20:03Z
Gaz_Analyzer_9,0.382,2022-01-24T04:40:04Z
Gaz_Analyzer_9,0.314,2022-01-24T05:00:04Z
Gaz_Analyzer_9,0.279,2022-01-24T05:20:04Z
Gaz_Analyzer_9,0.36,2022-01-24T05:40:05Z
Gaz_Analyzer_9,0.398,2022-01-24T06:00:02Z
Gaz_Analyzer_9,0.32,2022-01-24T06:20:02Z
Gaz_Analyzer_9,0.322,2022-01-24T06:40:06Z
Gaz_Analyzer_9,0.327,2022-01-24T07:00:04Z
Gaz_Analyzer_9,0.23,2022-01-24T07:20:04Z
Gaz_Analyzer_9,0.166,2022-01-24T07:40:05Z
Gaz_Analyzer_9,0.15,2022-01-24T08:00:05Z
Gaz_Analyzer_9,0.138,2022-01-24T08:20:04Z
Gaz_Analyzer_9,0.161,2022-01-24T08:40:05Z
Gaz_Analyzer_9,0.176,2022-01-24T09:00:06Z
Gaz_Analyzer_9,0.141,2022-01-24T09:20:04Z
Gaz_Analyzer_9,0.07,2022-01-24T09:40:11Z
Gaz_Analyzer_9,0.095,2022-01-24T10:00:05Z
Gaz_Analyzer_9,0.104,2022-01-24T10:20:03Z
Gaz_Analyzer_9,0.113,2022-01-24T10:40:05Z
Gaz_Analyzer_9,0.126,2022-01-24T11:00:06Z
Gaz_Analyzer_9,0.199,2022-01-24T11:20:04Z
Gaz_Analyzer_9,0.167,2022-01-24T11:40:04Z
Gaz_Analyzer_9,0.112,2022-01-24T12:00:07Z
Gaz_Analyzer_9,0.105,2022-01-24T12:20:04Z
Gaz_Analyzer_9,0.104,2022-01-24T12:40:04Z
Gaz_Analyzer_9,0.12,2022-01-24T13:00:05Z
Gaz_Analyzer_9,0.138,2022-01-24T13:20:05Z
Gaz_Analyzer_9,0.152,2022-01-24T13:40:04Z
Gaz_Analyzer_9,0.16,2022-01-24T14:00:04Z
Gaz_Analyzer_9,0.16,2022-01-24T14:20:03Z
Gaz_Analyzer_9,0.154,2022-01-24T14:40:03Z
Gaz_Analyzer_9,0.11,2022-01-24T15:00:04Z
Gaz_Analyzer_9,0.14,2022-01-24T15:20:04Z
Gaz_Analyzer_9,0.139,2022-01-24T15:40:04Z
Gaz_Analyzer_9,0.155,2022-01-24T16:00:04Z
Gaz_Analyzer_9,0.208,2022-01-24T16:20:02Z
Gaz_Analyzer_9,0.243,2022-01-24T16:40:03Z
Gaz_Analyzer_9,0.223,2022-01-24T17:00:02Z
Gaz_Analyzer_9,0.213,2022-01-24T17:20:03Z
Gaz_Analyzer_9,0.183,2022-01-24T17:40:03Z
Gaz_Analyzer_9,0.154,2022-01-24T18:00:03Z
Gaz_Analyzer_9,0.177,2022-01-24T18:20:03Z
Gaz_Analyzer_9,0.172,2022-01-24T18:40:04Z
Gaz_Analyzer_9,0.162,2022-01-24T19:00:02Z
Gaz_Analyzer_9,0.142,2022-01-24T19:20:04Z
Gaz_Analyzer_9,0.149,2022-01-24T19:40:03Z
Gaz_Analyzer_9,0.17,2022-01-24T20:00:03Z
Gaz_Analyzer_9,0.197,2022-01-24T20:20:05Z
Gaz_Analyzer_9,0.179,2022-01-24T20:40:04Z
Gaz_Analyzer_9,0.136,2022-01-24T21:00:04Z
Gaz_Analyzer_9,0.129,2022-01-24T21:20:03Z
Gaz_Analyzer_9,0.118,2022-01-24T21:40:04Z
Gaz_Analyzer_9,0.107,2022-01-24T22:00:04Z
Gaz_Analyzer_9,0.147,2022-01-24T22:20:14Z
Gaz_Analyzer_9,0.153,2022-01-24T22:40:06Z
Gaz_Analyzer_9,0.245,2022-01-24T23:00:06Z
Gaz_Analyzer_9,0.61,2022-01-24T23:20:05Z
Gaz_Analyzer_9,0.405,2022-01-24T23:40:03Z
Gaz_Analyzer_9,0.222,2022-01-25T00:00:05Z
Gaz_Analyzer_9,0.212,2022-01-25T00:20:05Z
Gaz_Analyzer_9,0.298,2022-01-25T00:40:04Z
Gaz_Analyzer_9,0.226,2022-01-25T01:00:04Z
Gaz_Analyzer_9,0.186,2022-01-25T01:20:03Z
Gaz_Analyzer_9,0.168,2022-01-25T01:40:04Z
Gaz_Analyzer_9,0.211,2022-01-25T02:00:02Z
Gaz_Analyzer_9,0.7,2022-01-25T02:20:03Z
Gaz_Analyzer_9,0.567,2022-01-25T02:40:02Z
Gaz_Analyzer_9,0.327,2022-01-25T03:00:04Z
Gaz_Analyzer_9,0.22,2022-01-25T03:20:05Z
Gaz_Analyzer_9,0.229,2022-01-25T03:40:04Z
Gaz_Analyzer_9,0.179,2022-01-25T04:00:04Z
Gaz_Analyzer_9,0.166,2022-01-25T04:20:02Z
Gaz_Analyzer_9,0.126,2022-01-25T04:40:04Z
Gaz_Analyzer_9,0.142,2022-01-25T05:00:05Z
Gaz_Analyzer_9,0.207,2022-01-25T05:20:04Z
Gaz_Analyzer_9,0.193,2022-01-25T05:40:04Z
Gaz_Analyzer_9,0.231,2022-01-25T06:00:06Z
Gaz_Analyzer_9,0.236,2022-01-25T06:20:04Z
Gaz_Analyzer_9,0.376,2022-01-25T06:40:03Z
Gaz_Analyzer_9,0.437,2022-01-25T07:00:16Z
Gaz_Analyzer_8,0.112,2022-01-14T06:40:03Z
Gaz_Analyzer_8,0.122,2022-01-14T07:00:02Z
Gaz_Analyzer_8,0.147,2022-01-14T07:20:02Z
Gaz_Analyzer_8,0.167,2022-01-14T07:40:02Z
Gaz_Analyzer_8,0.16,2022-01-14T08:00:02Z
Gaz_Analyzer_8,0.146,2022-01-14T08:20:03Z
Gaz_Analyzer_8,0.107,2022-01-14T08:40:04Z
Gaz_Analyzer_8,0.119,2022-01-14T09:00:02Z
Gaz_Analyzer_8,0.111,2022-01-14T09:20:02Z
Gaz_Analyzer_8,0.08,2022-01-14T09:40:02Z
Gaz_Analyzer_8,0.094,2022-01-14T10:00:03Z
Gaz_Analyzer_8,0.091,2022-01-14T10:20:03Z
Gaz_Analyzer_8,0.079,2022-01-14T10:40:03Z
Gaz_Analyzer_8,0.07,2022-01-14T11:00:02Z
Gaz_Analyzer_8,0.081,2022-01-14T11:20:03Z
Gaz_Analyzer_8,0.084,2022-01-14T11:40:03Z
Gaz_Analyzer_8,0.076,2022-01-14T12:00:04Z
Gaz_Analyzer_8,0.073,2022-01-14T12:20:02Z
Gaz_Analyzer_8,0.088,2022-01-14T12:40:03Z
Gaz_Analyzer_8,0.092,2022-01-14T13:00:05Z
Gaz_Analyzer_8,0.078,2022-01-14T13:20:03Z
Gaz_Analyzer_8,0.08,2022-01-14T13:40:04Z
Gaz_Analyzer_8,0.085,2022-01-14T13:54:03Z
Gaz_Analyzer_8,0.085,2022-01-14T13:56:02Z
Gaz_Analyzer_8,0.085,2022-01-14T13:58:03Z
Gaz_Analyzer_8,0.116,2022-01-14T14:20:02Z
Gaz_Analyzer_8,0.118,2022-01-14T14:40:03Z
Gaz_Analyzer_8,0.112,2022-01-14T15:00:04Z
Gaz_Analyzer_8,0.101,2022-01-14T15:20:02Z
Gaz_Analyzer_8,0.094,2022-01-14T15:40:03Z
Gaz_Analyzer_8,0.09,2022-01-14T16:00:04Z
Gaz_Analyzer_8,0.088,2022-01-14T16:20:02Z
Gaz_Analyzer_8,0.093,2022-01-14T16:40:02Z
Gaz_Analyzer_8,0.098,2022-01-14T17:00:03Z
Gaz_Analyzer_8,0.085,2022-01-14T17:20:02Z
Gaz_Analyzer_8,0.103,2022-01-14T17:40:02Z
Gaz_Analyzer_8,0.117,2022-01-14T18:00:03Z
Gaz_Analyzer_8,0.125,2022-01-14T18:20:02Z
Gaz_Analyzer_8,0.099,2022-01-14T18:40:02Z
Gaz_Analyzer_8,0.104,2022-01-14T19:00:03Z
Gaz_Analyzer_8,0.091,2022-01-14T19:20:03Z
Gaz_Analyzer_8,0.091,2022-01-14T19:40:03Z
Gaz_Analyzer_8,0.087,2022-01-14T20:00:02Z
Gaz_Analyzer_8,0.096,2022-01-14T20:20:02Z
Gaz_Analyzer_8,0.092,2022-01-14T20:40:02Z
Gaz_Analyzer_8,0.094,2022-01-14T21:00:02Z
Gaz_Analyzer_8,0.092,2022-01-14T21:20:02Z
Gaz_Analyzer_8,0.09,2022-01-14T21:40:03Z
Gaz_Analyzer_8,0.084,2022-01-14T22:00:02Z
Gaz_Analyzer_8,0.084,2022-01-14T22:20:02Z
Gaz_Analyzer_8,0.087,2022-01-14T22:40:04Z
Gaz_Analyzer_8,0.092,2022-01-14T23:00:03Z
Gaz_Analyzer_8,0.104,2022-01-14T23:20:02Z
Gaz_Analyzer_8,0.105,2022-01-14T23:40:02Z
Gaz_Analyzer_8,0.115,2022-01-15T00:00:02Z
Gaz_Analyzer_8,0.094,2022-01-15T00:20:02Z
Gaz_Analyzer_8,0.09,2022-01-15T00:40:02Z
Gaz_Analyzer_8,0.098,2022-01-15T01:00:03Z
Gaz_Analyzer_8,0.091,2022-01-15T01:20:03Z
Gaz_Analyzer_8,0.089,2022-01-15T01:40:03Z
Gaz_Analyzer_8,0.095,2022-01-15T02:00:02Z
Gaz_Analyzer_8,0.111,2022-01-15T02:20:03Z
Gaz_Analyzer_8,0.134,2022-01-15T02:40:03Z
Gaz_Analyzer_8,0.132,2022-01-15T03:00:02Z
Gaz_Analyzer_8,0.158,2022-01-15T03:20:03Z
Gaz_Analyzer_8,0.229,2022-01-15T03:40:03Z
Gaz_Analyzer_8,0.179,2022-01-15T04:00:03Z
Gaz_Analyzer_8,0.158,2022-01-15T04:20:02Z
